SigAgente;DatGeracaoConjuntoDados;NumCNPJDistribuidora;DatCompetencia;VlrReceitaFaturada;VlrRepasseContaBandeira;VlrResultadoMCP;VlrCCEARD;VlrRiscoHidrologicoCCGFRepactuadas;VlrRiscoHidrologicoItaipu;VlrRiscoHidrologicoRepactuadas;VlrRiscoHidrologicoCCGF;VlrPrevisaoRiscoHidrologico;VlrPremioDeRisco;VlrESSEER;VlrRessarcimentoCONER;VlrCVAEnergiaMesAnterior;VlrESSEERMesAnterior;VlrExposicaoInvoluntariaMesAnt;VlrCVAEnergiaReceitaAlocada;VlrCVAESSEERReceitaAlocada;VlrExposicaoInvolunReceitaAloc;VlrCVAEnergiaAposRepasse;VlrCVAESSEERAposRepasse;VlrExposicaoInvolunAposRepasse;VlrAjusteRepasse
CERVAM              ;2025-02-17;55188502000180;2023-08-01;0;0;10883,5451;0;-30766,5568;0;0;4248,9;-35015,4568;0;0;-9189,9683;-27193,18;-5545,43;13349,41;0;0;8894,1081;-57959,7368;-14735,3983;15338,8469;0
CERVAM              ;2025-02-17;55188502000180;2023-09-01;0;0;4693,4672;0;-33080,1222;0;0;4970,9;-38051,0222;0;33,31;-23997,113;-57959,74;-14735,4;15338,85;0;0;8466,2972;-91039,8622;-38699,203;11566,02;0
CERVAM              ;2025-02-17;55188502000180;2023-10-01;0;0;2155,8549;0;-55015,2971;0;0;4104,38;-59119,6771;0;14,94;1855,2724;-91039,86;-38699,2;11566,02;0;0;5993,1782;-146055,1571;-36828,9876;7728,6967;0
CERVAM              ;2025-02-17;55188502000180;2023-11-01;0;0;9357,1941;0;-58410,4955;0;0;2909,95;-61320,4455;0;62,63;2260,6124;-146055,16;-36828,99;7728,7;0;0;6629,5366;-204465,6555;-34505,7476;10456,3574;0
CERVAM              ;2025-02-17;55188502000180;2024-01-01;0;0;8262,8619;0;-64749,2816;0;0;-1887,32;-62861,9616;0;20,34;1193,6124;-262095,94;-33125,18;7165,93;0;0;5388,2175;-326845,2216;-31911,2276;10040,5744;0
CERVAM              ;2025-02-17;55188502000180;2023-12-01;0;0;2012,4168;0;-57630,278;0;0;3354,95;-60985,228;0;21,84;1358,7324;-204465,66;-34505,75;10456,36;0;0;5302,8492;-262095,938;-33125,1776;7165,9277;0
CERVAM              ;2025-02-17;55188502000180;2024-02-01;0;0;2390,0323;0;-67331,5294;0;0;-1847,66;-65483,8694;0;1,22;6396,7324;-326845,22;-31911,23;10040,57;0;0;5903,5505;-394176,7494;-25513,2776;6527,0518;0
CERVAM              ;2025-02-17;55188502000180;2024-03-01;0;0;45968,5935;0;-71755,4646;0;0;-3671,01;-68084,4546;0;1,13;9452,1224;-394176,75;-25513,28;6527,05;0;0;6528,6457;-465932,2146;-16060,0276;45966,9978;0
CERVAM              ;2025-02-17;55188502000180;2024-04-01;0;0;3470,128;0;-59299,9689;0;0;-1304,33;-57995,6389;0;1,33;7312,1524;-465932,21;-16060,03;45967;0;0;0;-525232,1789;-8746,5476;49437,128;0
CERVAM              ;2025-02-17;55188502000180;2024-05-01;0;0;-331,8106;0;-67101,9892;0;0;1383,67;-68485,6592;0;1943,82;8859,0524;-525232,18;-8746,55;49437,13;0;2056,3224;12379,9079;-592334,1692;0;36725,4115;0
CERVAM              ;2025-02-17;55188502000180;2024-06-01;0;0;12347,0354;0;-54286,2423;0;0;4218,62;-58504,8623;0;18,99;8997,2424;-592334,17;0;36725,41;0;9016,2324;954,701;-646620,4123;0;48117,7444;0
CERVAM              ;2025-02-17;55188502000180;2024-07-01;27143,58;-2863,4022;-8537,6693;0;-42897,5257;0;0;6210,53;-49108,0557;0;24,81;10136,1424;-646620,41;0;48117,74;0;10160,9524;27443,7822;-689517,9357;0;12136,2885;0
CERVAM              ;2025-02-17;55188502000180;2024-08-01;16979,52;4462,2373;-7256,0498;0;-16147,6874;0;0;11880,52;-28028,2074;0;81,72;5451,2424;-42897,53;0;-35981,45;24145,6134;5532,9624;0;-83190,8308;0;-43237,4998;0
CERVAM              ;2025-02-17;55188502000180;2024-09-01;68529,58;-13794,1085;2508,5683;0;52062,8977;0;0;39212,67;12850,2277;0;349,69;2782,3426;-83190,83;0;-43237,5;60645,3979;3132,0326;0;-91773,3302;0;-40728,9317;0
CERVAM              ;2025-02-17;55188502000180;2024-11-01;83699,19;16,701;11617,3338;0;-28532,0714;0;0;7531,31;-36063,3814;0;471,51;-36153,5005;-9339,27;-12300,53;0;77328,5079;0;11617,3338;-115199,8493;-47982,5205;0;0
CERVAM              ;2025-02-17;55188502000180;2024-10-01;154789,99;-8636,7009;144962,6094;0;132263,7809;0;0;69583,17;62680,6109;0;351,17;-12651,7005;-91773,33;0;-40728,93;49829,7182;0;104233,6794;-9339,2673;-12300,5305;0;0
CERVAM              ;2025-02-17;55188502000180;2024-12-01;13733,81;240,2263;16779,7169;0;-35773,332;0;0;5317,71;-41091,042;0;231,01;25213,3695;-115199,85;-47982,52;0;2414,5609;0;16779,7169;-153387,7429;-22538,1405;0;0
CERCOS              ;2025-02-17;13107842000199;2024-12-01;7718,67;-83,0783;0;0;0;0;0;0;0;0;0;0;0;0;0;7635,5917;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2024-10-01;56477,91;-21945,0871;0;0;0;0;0;0;0;0;0;0;0;0;0;34532,8229;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2024-11-01;43986,73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43986,73;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2024-09-01;22749,35;-5918,0677;0;0;0;0;0;0;0;0;0;0;0;0;0;16831,2823;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2024-08-01;6950,03;-485,2272;0;0;0;0;0;0;0;0;0;0;0;0;0;6464,8028;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2024-07-01;10060,05;-1750,5074;0;0;0;0;0;0;0;0;0;0;0;0;0;8309,5426;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2024-06-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2024-05-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2024-04-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2024-03-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2024-02-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2023-12-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2024-01-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2023-11-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2023-10-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2023-09-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2023-08-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2023-07-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2023-06-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2023-05-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2023-04-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2023-02-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2023-03-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2023-01-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2022-12-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2022-11-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2022-10-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2022-08-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2022-09-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2022-07-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2022-06-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2022-05-01;11937,18;-36,893;0;0;0;0;0;0;0;0;0;0;0;0;0;11900,287;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2022-03-01;106649,31;-106649,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2022-04-01;87460,7;-11880,3615;0;0;0;0;0;0;0;0;0;0;0;0;0;75580,3385;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2022-02-01;99885,42;-99885,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2021-09-01;95185,01;-95185,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2021-10-01;110182,26;-110182,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2021-11-01;121450,84;-121450,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2021-12-01;110195,3;-110195,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2022-01-01;104608,01;-104608,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2019-05-01;3939,02;-3939,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2019-04-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2019-03-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2019-06-01;3930,24;-3930,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2019-07-01;7769,69;-7769,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2019-08-01;21028,94;-21028,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2019-09-01;29650,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29650,38;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2019-10-01;23086,4;-109,786;0;0;0;0;0;0;0;0;0;0;0;0;0;22976,614;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2019-11-01;24580,2;-7209,0098;0;0;0;0;0;0;0;0;0;0;0;0;0;17371,1902;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2019-12-01;22561,76;-32,1038;0;0;0;0;0;0;0;0;0;0;0;0;0;22529,6562;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2019-02-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2019-01-01;0;-9,0353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2018-12-01;3208,88;-3208,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2018-11-01;23819,53;-23819,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2018-10-01;38847,38;-38847,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2018-04-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2018-05-01;4172,77;-4172,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2018-06-01;24295,4;-24295,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2018-07-01;36179,94;-36179,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2018-08-01;35506,36;-35506,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2018-09-01;37215,56;-37215,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2020-01-01;11992,57;-1857,5174;0;0;0;0;0;0;0;0;0;0;0;0;0;10121,4669;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2020-02-01;4710,68;-14,7998;0;0;0;0;0;0;0;0;0;0;0;0;0;4695,8802;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2020-03-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2020-04-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2020-05-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2020-06-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2020-08-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2020-07-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2020-09-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2020-10-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2020-11-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2020-12-01;32567,31;-32567,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2021-01-01;30489,45;-30489,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2021-02-01;10919,51;-10919,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2021-03-01;12040,1;-12040,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2021-07-01;64058,34;-64058,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2021-08-01;72673,85;-72673,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2021-04-01;11338,86;-11338,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2021-06-01;43349,69;-43349,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2021-05-01;25619,82;-25619,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERCOS              ;2025-02-17;13107842000199;2015-09-01;33445,59;-33445,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2015-10-01;30015,37;49365,5614;0;0;0;0;0;0;0;0;0;0;0;0;0;79380,9314;0;0;-79380,9314;0;0;
CERCOS              ;2025-02-17;13107842000199;2015-11-01;33301,54;-787,3841;0;0;0;0;0;0;0;0;0;0;-79380,9314;0;0;32514,1559;0;0;-111895,0873;0;0;
CERCOS              ;2025-02-17;13107842000199;2015-12-01;34016,33;-1813,6736;0;0;0;0;0;0;0;0;0;0;-111895,0873;0;0;32202,6564;0;0;-144097,7438;0;0;
CERCOS              ;2025-02-17;13107842000199;2016-01-01;36153,84;-26,4746;0;0;0;0;0;0;0;0;0;0;-144097,7438;0;0;36127,3654;0;0;-180225,1091;0;0;
CERCOS              ;2025-02-17;13107842000199;2016-02-01;28149,91;0;0;0;0;0;0;0;0;0;0;0;-180225,1091;0;0;28149,91;0;0;-208375,0191;0;0;
CERCOS              ;2025-02-17;13107842000199;2016-03-01;16835,12;0,052;0;0;0;0;0;0;0;0;0;0;-208375,0191;0;0;16835,172;0;0;-225210,1911;0;0;
CERCOS              ;2025-02-17;13107842000199;2016-04-01;5679,53;0;0;0;0;0;0;0;0;0;0;0;-225210,1911;0;0;5679,53;0;0;-230889,7211;0;0;
CERCOS              ;2025-02-17;13107842000199;2016-05-01;0;0;0;0;0;0;0;0;0;0;0;0;-230889,7211;0;0;0;0;0;-230889,7211;0;0;
CERCOS              ;2025-02-17;13107842000199;2016-06-01;0;0;0;0;0;0;0;0;0;0;0;0;-230889,7211;0;0;0;0;0;-230889,7211;0;0;
CERCOS              ;2025-02-17;13107842000199;2016-08-01;0;0;0;0;0;0;0;0;0;0;0;0;-230889,7211;0;0;0;0;0;-230889,7211;0;0;
CERCOS              ;2025-02-17;13107842000199;2016-07-01;0;0;0;0;0;0;0;0;0;0;0;0;-230889,7211;0;0;0;0;0;-230889,7211;0;0;
CERCOS              ;2025-02-17;13107842000199;2016-09-01;0;0;0;0;0;0;0;0;0;0;0;0;-230889,7211;0;0;0;0;0;-230889,7211;0;0;
CERCOS              ;2025-02-17;13107842000199;2016-10-01;0;0;0;0;0;0;0;0;0;0;0;0;-230889,7211;0;0;0;0;0;-230889,7211;0;0;
CERCOS              ;2025-02-17;13107842000199;2016-12-01;5173,89;-5173,89;0;0;0;0;0;0;0;0;0;0;-230889,7211;0;0;0;0;0;-230889,7211;0;0;
CERCOS              ;2025-02-17;13107842000199;2016-11-01;6733,1;-6733,1;0;0;0;0;0;0;0;0;0;0;-230889,7211;0;0;0;0;0;-230889,7211;0;0;
CERCOS              ;2025-02-17;13107842000199;2017-01-01;0;0;0;0;0;0;0;0;0;0;0;0;-230889,7211;0;0;-28,6012;0;0;-230861,1199;0;0;
CERCOS              ;2025-02-17;13107842000199;2017-02-01;0;0;0;0;0;0;0;0;0;0;0;0;-230861,1199;0;0;0;0;0;-230861,1199;0;0;
CERCOS              ;2025-02-17;13107842000199;2017-03-01;10310,19;-10310,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2017-04-01;20731,94;-20731,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2017-05-01;23475,42;-23475,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2017-11-01;31598,05;-31598,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2017-12-01;31801,31;-31801,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2018-01-01;11182,06;-11182,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2018-02-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2018-03-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2017-06-01;9298,29;-9298,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2017-07-01;8604,61;-8604,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2017-08-01;18303,4;-18303,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2017-09-01;16832,11;-16832,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERCOS              ;2025-02-17;13107842000199;2017-10-01;21097,43;-21097,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERIPa              ;2025-02-17;49606312000132;2017-10-01;392186,06;-392186,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERIPa              ;2025-02-17;49606312000132;2017-09-01;354598,88;-354598,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERIPa              ;2025-02-17;49606312000132;2017-08-01;290491,08;-290490,8727;0;0;0;0;0;0;0;0;0;0;0,92;0;0;0,2073;0;0;0;0;0;
CERIPa              ;2025-02-17;49606312000132;2017-07-01;148124,48;-148124,0861;0;0;0;0;0;0;0;0;0;0;1,3123;0;0;0,3939;0;0;0,9184;0;0;
CERIPa              ;2025-02-17;49606312000132;2017-06-01;61968,3;-61967,2605;0;0;0;0;0;0;0;0;0;0;2,3518;0;0;1,0395;0;0;1,3123;0;0;
CERIPa              ;2025-02-17;49606312000132;2018-03-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-473,9;0;0;0;0;0;
CERIPa              ;2025-02-17;49606312000132;2018-02-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-38,52;0;0;0;0;0;
CERIPa              ;2025-02-17;49606312000132;2018-01-01;79959,73;-79959,73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERIPa              ;2025-02-17;49606312000132;2017-12-01;374371,74;-374371,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERIPa              ;2025-02-17;49606312000132;2017-11-01;347707,38;-347707,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERIPa              ;2025-02-17;49606312000132;2017-05-01;221972,51;-221971,0583;0;0;0;0;0;0;0;0;0;0;3,8035;0;0;1,4517;0;0;2,3518;0;0;
CERIPa              ;2025-02-17;49606312000132;2017-04-01;286662,59;-286660,2576;0;0;0;0;0;0;0;0;0;0;6,1359;0;0;2,3324;0;0;3,8035;0;0;
CERIPa              ;2025-02-17;49606312000132;2017-03-01;153194,24;-153192,3759;0;0;0;0;0;0;0;0;0;0;8;0;0;1,8641;0;0;6,1359;0;0;
CERIPa              ;2025-02-17;49606312000132;2017-02-01;0;0;0;0;0;0;0;0;0;0;0;0;-2799836,7021;0;0;-8;0;0;-2799828,7021;0;0;
CERIPa              ;2025-02-17;49606312000132;2017-01-01;4,31;-4,31;0;0;0;0;0;0;0;0;0;0;-2800219,812;0;0;-383,1099;0;0;-2799836,7021;0;0;
CERIPa              ;2025-02-17;49606312000132;2016-11-01;119959,86;-119959,86;0;0;0;0;0;0;0;0;0;0;-2800219,812;0;0;0;0;0;-2800219,812;0;0;
CERIPa              ;2025-02-17;49606312000132;2016-12-01;51342,01;-51342,01;0;0;0;0;0;0;0;0;0;0;-2800219,812;0;0;0;0;0;-2800219,812;0;0;
CERIPa              ;2025-02-17;49606312000132;2016-10-01;0;0;0;0;0;0;0;0;0;0;0;0;-2800219,812;0;0;0;0;0;-2800219,812;0;0;
CERIPa              ;2025-02-17;49606312000132;2016-09-01;0;0;0;0;0;0;0;0;0;0;0;0;-2800219,812;0;0;0;0;0;-2800219,812;0;0;
CERIPa              ;2025-02-17;49606312000132;2016-07-01;0,1;-0,1;0;0;0;0;0;0;0;0;0;0;-2800221,292;0;0;0;0;0;-2800221,292;0;0;
CERIPa              ;2025-02-17;49606312000132;2016-08-01;0;0;0;0;0;0;0;0;0;0;0;0;-2800221,292;0;0;-1,48;0;0;-2800219,812;0;0;
CERIPa              ;2025-02-17;49606312000132;2016-06-01;0;0;0;0;0;0;0;0;0;0;0;0;-2800222,722;0;0;-1,43;0;0;-2800221,292;0;0;
CERIPa              ;2025-02-17;49606312000132;2016-05-01;0;0;0;0;0;0;0;0;0;0;0;0;-2800310,872;0;0;-88,15;0;0;-2800222,722;0;0;
CERIPa              ;2025-02-17;49606312000132;2016-04-01;44795,72;0;0;0;0;0;0;0;0;0;0;0;-2755515,152;0;0;44795,72;0;0;-2800310,872;0;0;
CERIPa              ;2025-02-17;49606312000132;2016-03-01;141346,47;0,4363;0;0;0;0;0;0;0;0;0;0;-2614168,2457;0;0;141346,9063;0;0;-2755515,152;0;0;
CERIPa              ;2025-02-17;49606312000132;2016-02-01;381906,27;0;0;0;0;0;0;0;0;0;0;0;-2232261,9757;0;0;381906,27;0;0;-2614168,2457;0;0;
CERIPa              ;2025-02-17;49606312000132;2016-01-01;335335,44;-313,2083;0;0;0;0;0;0;0;0;0;0;-1897239,744;0;0;335022,2317;0;0;-2232261,9757;0;0;
CERIPa              ;2025-02-17;49606312000132;2015-12-01;271589,13;-14480,5167;0;0;0;0;0;0;0;0;0;0;-1640131,1307;0;0;257108,6133;0;0;-1897239,744;0;0;
CERIPa              ;2025-02-17;49606312000132;2015-11-01;305778,44;-7229,8482;0;0;0;0;0;0;0;0;0;0;-1341582,5388;0;0;298548,5918;0;0;-1640131,1307;0;0;
CERIPa              ;2025-02-17;49606312000132;2015-10-01;422389,52;919193,0188;0;0;0;0;0;0;0;0;0;0;0;0;0;1341582,5388;0;0;-1341582,5388;0;0;
CERIPa              ;2025-02-17;49606312000132;2015-09-01;518561,33;-518561,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CERIPa              ;2025-02-17;49606312000132;2021-05-01;445944,99;-445944,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERIPa              ;2025-02-17;49606312000132;2021-06-01;420507,19;-420507,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
